"SAQ CODE (IPC)/CODE SAQ (CIP)";"UPC";"DESCRIPTION";"SALES UNIT/UNITÉ DE VENTE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE"
"12825106";08423504000529;"Nadiu Priorat";"750";19;2025;11;3;
"11571829";03385021001180;"Château La Tour de By Médoc";"750";20;2025;11;3;
"15382401";06281101540402;"Geonbae Yakju Brasserie Vrooden";"500";11;2025;11;3;
"15165511";03380650003833;"Ferraton Père et Fils Croze- Hermitage La Matinière";"750";94;2025;11;3;
"15486242";00628110292353;"Labranche Gamay RéserVE";"750";14;2025;11;3;
"13862355";05018481022003;"Tomatin Legacy Highland Single Malt";"750";18;2025;11;3;
"14942808";07804304000079;"Vinedo Chadwick Valle Maipo";"750";1;2025;11;3;
"12088636";09120013376501;"Fass 4 Grüner Veltiner Bernhard Ott";"750";1;2025;11;3;
"20768";05011019100020;"Irish Mist liqueur d'herbe";"750";35;2025;11;3;
"11679944";00827924070038;"Les petits cailloux Rouge";"750";35;2025;11;3;
"540252";05013626113295;"Taylor Fladgate tawny 30 ans";"750";7;2025;11;3;
"10663801";08033040820071;"Bianco Secco Quintarelli Giuseppe Veneto";"750";15;2025;11;3;
"15319225";04000153192252;"Thibaud Boudignon Anjou";"750";2;2025;11;3;
"14324111";00779334863772;"Cave Spring Riesling Beamsville Bench";"750";34;2025;11;3;
"11133221";00627843005391;"Clos Saragnat Avalanche";"200";4;2025;11;3;
"14538320";03343132498626;"Lache Moi La Grappe Chardonnay Bourgogne";"750";2;2025;11;3;
"14590398";00852652001122;"Verger Hemmingford Spritzol .5 (4x250 ml)";"250";48;2025;11;3;
"15121850";03760135412310;"Invindia Nu Comme Un Verre Bordeaux";"750";8;2025;11;3;
"15489785";03394210000132;"Jaffelin Mâcon";"750";17;2025;11;3;
"14951974";09120071979836;"Bründlmayer Kamptal Terrassen Grüner Veltliner";"750";2;2025;11;3;
"12306411";00878102004017;"Terroir Caché Hidden Bench Beamsville Bench";"750";63;2025;11;3;
"15200806";03507381003288;"Château Larrivet Haut-Brion Pessac-Léognan";"750";7;2025;11;3;
"15452270";09421001294488;"Mudshake Lait de Poule 4 X 270 ml";"270";216;2025;11;3;
"15368473";03760090820540;"A & P de Villaine Rully Premier Cru  Les Champs Cloux";"750";2;2025;11;3;
"13530326";00827924112066;"Le Sieur Rivard Réserve Le Mas des Patriotes";"750";9;2025;11;3;
"15201121";03701618900092;"Château Les Carmes Haut-Brion Pessac-Léognan";"750";2;2025;11;3;
"15285521";03760102760024;"Céline et Laurent Tripoz Pouilly Loché 1ère Réserve";"750";4;2025;11;3;
"10919133";03760169471673;"Domaine de la Vieille Julienne Clavin Côtes du Rhône";"750";1;2025;11;3;
"12899869";03590700823117;"Côte-de-Nuits-Villages Domaine Chevalier Père & Fils";"750";26;2025;11;3;
"14808094";03760207010116;"Château de Malleret Haut-Médoc";"750";15;2025;11;3;
"15175241";00827924915216;"Domaine Le Grand Saint-Charles Hors Terre";"750";30;2025;11;3;
"898122";00827772200274;"Berardenga Felsina Chianti Classico";"750";9;2025;11;3;
"15215899";04000152158990;"Ex Voto E. Guigal Hermitage";"750";1;2025;11;3;
"13030410";00067311748069;"Double Vie Vin blanc";"1000";5151;2025;11;3;
"15339453";09311220009928;"Munda Wines Walgalu Country Chardonnay";"750";3;2025;11;3;
"15121702";07804300156343;"San Pedro Sideral Vallée Du Cachapoal Andes";"750";12;2025;11;3;
"14990914";03277761202227;"Devaux Coeur des Bar Cuvée Rosé";"750";14;2025;11;3;
"15459869";04000154598695;"Chambeyron Condrieu Vernon";"750";5;2025;11;3;
"10432376";05603016193459;"Fontanário de Pegoes Palmela";"750";15;2025;11;3;
"15088404";00827586001876;"Lacroix Pionnier Série Découv. (4 x 355 ml)";"355";32;2025;11;3;
"14449968";03760113403743;"Mas du Novi O de Novi Languedoc Grès de Montpellier";"750";1;2025;11;3;
"14530985";03469380010301;"Champagne Drappier Clarevallis Extra Brut";"750";3;2025;11;3;
"15407401";08003165110777;"Silvio Nardi Brunello di Montalcino";"750";33;2025;11;3;
"15021331";00895958004657;"Pierre Gerbais Grandes Côtes";"750";6;2025;11;3;
"14577206";00895958006972;"Arianna Occhipinti Frappato Terre Siciliane";"750";6;2025;11;3;
"15347859";08032986232054;"Oliviero Toscani OT Vedomare Rosso";"750";44;2025;11;3;
"14453633";09120012746169;"Meinklang Vulkan";"750";4;2025;11;3;
"13876386";00628110585035;"Distillerie de Québec Trait- Carré 1665 Gin Vieux";"750";1;2025;11;3;
"15541871";00628719281109;"Yaguar 8 Ans";"750";17;2025;11;3;
"11665729";08410869450908;"Marqués de Riscal Gran Reserva Rioja";"750";5;2025;11;3;
"15200697";03760175856044;"Château La Gaffelière Premier Grand Cru Classé Saint-Émilion";"750";2;2025;11;3;
"15497523";03770029597047;"Château de Serre-Blanc Cairanne L'Opale";"750";38;2025;11;3;
"14976071";08396513100040;"Gilles Bonnefoy La Madone Côtes du Forez Dacite";"750";15;2025;11;3;
"15447796";08051040653338;"Terre di Ricaldone Cortese Alto Monferrato Ronchinovi";"750";4;2025;11;3;
"12555960";07401005005459;"Botran Reserva 15";"750";10;2025;11;3;
"15465417";03358251241244;"Château Bujan Côtes de Bourg";"750";13;2025;11;3;
"11651141";00056049030034;"Cuvée St-Hubert rouge";"20000";28;2025;11;3;
"14786833";04000147868330;"Raul Perez La Vizcaina La Vitoriana";"750";7;2025;11;3;
"15548925";03477666778906;"Dhondt-Grellet Roc Solare Assemblage Galets de Silex";"750";7;2025;11;3;
"15079575";09300752088020;"La Bohème Act One Riesling";"750";15;2025;11;3;
"15317967";08412075650172;"Monasterio de Las Vinas Gran Reserva";"375";7;2025;11;3;
"15248842";04000152488424;"Cerequio Michele Chiarlo Barolo";"750";1;2025;11;3;
"15486787";08033087241099;"Dal Forno Romano Amarone della Valpolicella";"1500";1;2025;11;3;
"12216562";03760031472982;"Tessellae Old Vines Côtes du Roussillon";"750";4;2025;11;3;
"15328703";09421019370020;"Astrolabe Marlborough Sauvignon Blanc";"750";2;2025;11;3;
"82511";00057496082515;"L'Auberge blanc";"20000";10;2025;11;3;
"15427091";04000154270911;"Domaine Gauby Les Calcinaires I.G.P. des Côtes Catalane";"750";2;2025;11;3;
"14431590";03683080507682;"David Large Beaujolais Piranha";"750";3;2025;11;3;
"15531120";00628451239628;"Lieux Communs Traverse";"750";3;2025;11;3;
"13817685";09501007110408;"Mount Gay Eclipse";"750";20;2025;11;3;
"14563681";00827924112073;"Mas des Patriotes Le Clos de France";"750";8;2025;11;3;
"15432113";05606486180011;"Mendes & Symington Contacto Alvarinho Vinho Verde";"750";4;2025;11;3;
"15015571";00831312000323;"Maison Chanterêves Bourgogne Chardonnay";"750";2;2025;11;3;
"15501449";03760011500087;"Pascal Doquet Diapason Grand Cru";"750";6;2025;11;3;
"15201024";03540437508818;"Château Pavie Macquin Premier Grand Cru Classé Saint-Émilion";"750";6;2025;11;3;
"15241093";03760317072622;"Clos de l'Oratoire Grand Cru Classé Saint-Émilion Grand Cru";"750";1;2025;11;3;
"15463251";03412952411754;"Château Calon-Ségur Saint-Estèphe";"750";5;2025;11;3;
"15327823";08379830040213;"La Fortuna Rosso di Montalcino Special Late Release";"1500";2;2025;11;3;
"13363396";00057496008515;"Toro Loco Verdejo Sauvignon Blanc";"1000";673;2025;11;3;
"14202551";05411676000617;"Blanche de Bruxelles bière blanche";"330";22;2025;11;3;
"15269504";07070292938070;"Sierra de Tolono Tereseño Rioja";"750";3;2025;11;3;
"15461459";00873922004902;"Domaine Colombo Les Anthénors";"750";12;2025;11;3;
"10210651";00085592160158;"Téquila Rose";"750";1323;2025;11;3;
"15494752";03380650004373;"Pierre Henri Morel Côtes du Rhône Villages Signargues";"750";4;2025;11;3;
"15336455";03760278783124;"HB de Haut-Bailly";"750";5;2025;11;3;
"14292534";03760068876005;"Domaine Saint-Germain Vin de Savoie Crac Boum Bu";"750";5;2025;11;3;
"15479229";03342834043172;"Pernand-Vergelesses 1er cru Les Caradeux Domaine Chanson";"750";2;2025;11;3;
"13035683";05601194701794;"Kopke Tawny 10 ans Porto";"375";11;2025;11;3;
"15498243";00788364602411;"Hydromel Charlevoix Venin";"375";6;2025;11;3;
"15327735";00088076187955;"Don Julio Rosado";"750";2;2025;11;3;
"15249554";00762765676516;"H. Lamprecht Buchertberg Blaufränkisch";"750";1;2025;11;3;
"13367928";08052432390053;"Valenti Norma Doc Etna";"750";1;2025;11;3;
"15398120";05060221852289;"Isle of Raasay Cask Strength Highlands Single Malt";"700";4;2025;11;3;
"15238572";08014629172224;"Pio Cesare Barbaresco Il Bricco";"1500";1;2025;11;3;
"13374749";00827924039073;"Domaine de Lavoie 100% Pomme (4x355)";"355";27;2025;11;3;
"13637246";08022888361013;"Feudi di San Gregorio Greco di Tufo";"750";4;2025;11;3;
"15445758";03701523800104;"Jean-François Jacouton Condrieu";"750";1;2025;11;3;
"15501844";04000153414903;"Domaine Albert Boxler Riesling Grand Cru Sommerberg";"750";3;2025;11;3;
"13629043";06902212016890;"Xifeng";"500";13;2025;11;3;
"14379883";00627987202557;"Ste-Sabine Rock G 01";"500";2;2025;11;3;
"11673227";03760196820086;"Morgon Marcel Lapierre";"1500";6;2025;11;3;
"14775827";08414848221527;"Clos Mont Blanc Merlot Únic Conca de Barbera";"750";1;2025;11;3;
"14682479";03469891134411;"El Macho Utiel-Requena Superio";"750";4;2025;11;3;
"14808406";00627843561897;"Cremaglace Lait au Chocolat";"750";15;2025;11;3;
"14456674";00056049136934;"Wallaroo Trail Sauvignon Blanc Vin Blanc";"1000";168;2025;11;3;
"15384300";08032937270760;"Josetta Saffirio Barolo Ravera";"750";3;2025;11;3;
"11885377";03800213972777;"Soli Pinot Noir Vallée Thracian";"750";13;2025;11;3;
"520197";03113880104212;"Perrier-Jouët Belle Epoque Brut";"750";2;2025;11;3;
"14802979";03328155014893;"Clos Saint-Martin Grand Cru Classé Saint-Émilion Grand Cru";"750";2;2025;11;3;
"15068729";03700061601921;"Réserve de la Chèvre Noire Bourgogne Gamay";"750";23;2025;11;3;
"15167145";00628678625051;"Au Pied de Cochon Z28";"750";5;2025;11;3;
"15459851";03760169471468;"Domaine de la Vieille Julienne Les Trois-Sources";"750";2;2025;11;3;
"14404495";03760040432953;"Domaine Lauriga Le Gris Côtes Catalanes";"750";18;2025;11;3;
"11589691";00895958000079;"Domaine de la Cadette Vézelay La Piècette";"750";2;2025;11;3;
"15235460";00694947015533;"Besserat de Bellefon Triple B Brut Nature";"750";1;2025;11;3;
"11660371";08019873924575;"Vigneti del Salento Primitivo Vigne Vecchie";"750";7;2025;11;3;
"15141092";00890526000260;"Dom. Ritt GRRRR Cidre Sauvage Pétillant Sans Sulfites";"750";3;2025;11;3;
"15443533";00057496014509;"Croix d'Or Cabernet Sauvignon Vin Rouge";"4000";536;2025;11;3;
"15354784";05601096190047;"Villa Alvor";"750";1;2025;11;3;
"14898472";03436801100019;"J-M Brocard Chablis Prem Cru Butteaux";"750";3;2025;11;3;
"14222982";00057496009635;"Keep Calm & Laugh Pinot Grigio vin blanc";"750";24;2025;11;3;
"15298170";00874618009508;"Dillon's Cocktail au Gin Fraise et Rhubarbe";"473";14;2025;11;3;
"10757120";04907005311239;"Tamanohikari Omachi Junmai Daiginjo sake";"300";4;2025;11;3;
"15483990";06009607663247;"Ken Forrester Sparklehorse";"750";4;2025;11;3;
"15443488";05608309021976;"Vale Do Bomfim Douro";"750";3;2025;11;3;
"15052920";03660327022115;"Château Langoa Barton Grand Cru Classé Saint-Julien";"750";3;2025;11;3;
"14879925";05056510001650;"Octave Dailuaine 12 Ans Single Cask Speyside Single Malt";"700";1;2025;11;3;
"14998490";03760361301976;"Château de Chamirey Mercurey Premier Cru Clos du Roi";"750";2;2025;11;3;
"902932";08437001073221;"Vina Urbezo Garnacha Syrah Carinena";"750";1;2025;11;3;
"734244";03760005530014;"Château Les Hauts d'Aglan Cahors";"750";4;2025;11;3;
"15465361";03701725500604;"Roc Breïa Chardonnay";"750";2;2025;11;3;
"11480054";08501110080682;"Havana Club Anejo Reserva";"1140";-1;2025;11;3;
"15082336";00788623137579;"Los Cuerudos Mezcal Artesanal Joven";"750";1;2025;11;3;
"15286988";08422789000187;"Bodegas Felix Callejo Parajes de Callejo Ribera del Duero";"750";3;2025;11;3;
"15074184";05060560480617;"Filey Bay Peated Finish Yorkshire Single Malt";"700";1;2025;11;3;
"10811421";00056049018483;"Wallaroo Trail Bin 212 shiraz rouge";"4000";6552;2025;11;3;
"15545126";03760150951283;"Michel Couvreur La Vie est Belle Exclusivité Québec";"700";3;2025;11;3;
"10796946";03284890615101;"Henriot Blanc Souverain Blanc de Blancs Brut";"750";2;2025;11;3;
"15356392";04000153563922;"Marc Soyard Domaine de la Cras Bourgogne Coteaux de Dijon";"750";1;2025;11;3;
"15529450";00890590000814;"TP-Piñata Liqueur de Bonbon Cannelle";"750";10;2025;11;3;
"11355501";00056049024545;"Wallaroo Trail rouge";"1000";1;2025;11;3;
"15483594";04000152493435;"Les Rêves Oubliés No Toxic";"750";1;2025;11;3;
"14808924";00852652001115;"LE CIDRE Libre Verger Hemmingford";"750";1;2025;11;3;
"15369661";03477993779454;"Champagne Oudiette x Filles omposition Assemblage Extra-Br";"750";1;2025;11;3;
"14210586";08033928050095;"Grosjean Pinot Noir Vallée d'Aoste";"750";1;2025;11;3;
"15400461";06002339001844;"Thomson & Scott Noughty";"750";25;2025;11;3;
"15363841";08000353008274;"Luxardo Negroni";"200";4;2025;11;3;
"15167170";00725765817372;"La Capsule Temporelle Apologie de la Mac";"750";1;2025;11;3;
"11557576";05601064003034;"Quinta do Noval black Reserve";"750";1;2025;11;3;
"1099";00622153631049;"Johnnie Walker Red Label Blended Scotch Whisky";"750";2687;2025;11;3;
"11401352";00011034981012;"Martini Rosso";"1000";4010;2025;11;3;
"13343045";05450013140104;"Bernard Massard Chardonnay Brut";"750";402;2025;11;3;
"14070878";05204352000205;"Domaine Tetramythos Orange Patras";"750";32;2025;11;3;
"14199495";05200107815810;"Moi Je M'en Fou! Limnionas Karditsa";"750";227;2025;11;3;
"13536031";00040232673818;"Pur Vodka Ultra Premium";"750";524;2025;11;3;
"11130265";06009807940490;"Proprietor's blend Ernie Els Vineyards Stellenbosch";"750";68;2025;11;3;
"11447393";00622153631063;"Johnnie Walker Red Label Blended Scotch";"1140";2132;2025;11;3;
"15066635";00854745000913;"Ungava Baril Caché";"750";1671;2025;11;3;
"15210668";05602523116005;"Bus.9";"750";757;2025;11;3;
"10699644";03552651993110;"Merlot Just vin de pays d'Oc";"250";2404;2025;11;3;
"12382510";08008863042061;"Tor Del Colle Rosso Veronese";"1000";1488;2025;11;3;
"14764917";06009607660376;"Roussanne Ken Forrester";"750";738;2025;11;3;
"548883";03372220000243;"Brumont Gros Menseng/Sauvignon Côtes de Gascogne";"750";4610;2025;11;3;
"13750089";09007500150175;"Domaine Wachau Gruner Veltliner Selection";"750";1225;2025;11;3;
"14728810";08437008497891;"Arbolencia Sauv Bl Verdejo";"750";7329;2025;11;3;
"14915906";03770001475035;"N. Grosbois Bourgueil Clos de la Henry Monopole";"750";332;2025;11;3;
"14045533";03760142715701;"Remoissenet Père & Fils Bourgogne Renommée";"750";47;2025;11;3;
"15511882";00080480984830;"Bacardi Gold";"750";2160;2025;11;3;
"12385";09010312040176;"Glenfiddich 12 Ans Highland Single Malt Scotch Whisky";"750";818;2025;11;3;
"11334065";08032505640018;"Caprili Brunello di Montalcino";"750";58;2025;11;3;
"5959";05011013100132;"Baileys l'Originale";"750";3810;2025;11;3;
"15326759";07312040350117;"Absolut Vanilia";"750";333;2025;11;3;
"10251348";08001935001522;"Villa Antinori Toscana";"750";1281;2025;11;3;
"10754228";00746925000977;"Robertson Winery Chenin blanc";"750";6566;2025;11;3;
"11544337";00000570965815;"Martini & Rossi Asti";"750";2093;2025;11;3;
"11898397";05055807400572;"The Botanist Islay";"750";248;2025;11;3;
"14852280";03760054832572;"Domaine La Suffrene Bandol";"750";45;2025;11;3;
"15031344";03770000014624;"D. d'Henri, Chablis Saint- Pierre";"1500";6;2025;11;3;
"12275861";00080480981426;"Bombay Sapphire East";"750";81;2025;11;3;
"14339056";03760062620000;"Puech Redon Apparente";"750";443;2025;11;3;
"11408642";08000020000020;"Cinzano Rosso";"1000";2040;2025;11;3;
"11579337";00083664870400;"Gibson's Finest 12 Ans";"750";692;2025;11;3;
"11462382";08437005068858;"Honoro Vera Garnacha Calatayud";"750";2373;2025;11;3;
"15269918";00819457001702;"Spier Field & Flutter";"750";93;2025;11;3;
"317057";08002062000051;"Masi Costasera Amarone della Valpolicella Classico";"750";219;2025;11;3;
"11254680";00689352009925;"Kim Crawford Sauvignon Blanc Marlborough";"375";1124;2025;11;3;
"855171";03464230003403;"L'Idylle Savoie Vieilles Vignes";"750";917;2025;11;3;
"606988";03263286324216;"J.P. Chenet Cab.-Sauv./Syrah Pays d'Oc";"250";5304;2025;11;3;
"928440";00022851208015;"Montecillo Rioja Reserva";"750";3062;2025;11;3;
"14315951";05450013150400;"Bernard Massard Cuvée de l'Écusson Brut";"200";815;2025;11;3;
"13612321";00695554018962;"Milton Star Pomme (4 x 355 ml)";"355";1223;2025;11;3;
"12824998";00659264115489;"Clos Bagatelle À l'Origine Saint-Chinian";"750";961;2025;11;3;
"13359282";07791728019162;"Santa Julia Biologique Cabernet-Sauvignon";"750";1050;2025;11;3;
"13917125";08437007833027;"Convento San Francisco Primer Año Tempranillo";"750";103;2025;11;3;
"15166564";00082000803478;"Smirnoff Creamsicle Blast";"750";187;2025;11;3;
"11903619";00690604000447;"Les Halos de Jupiter Côtes-du- Rhône";"750";1304;2025;11;3;
"13284647";03514311000026;"Le Grand Ballon Chardonnay Val de Loire";"750";3635;2025;11;3;
"14371611";00795652200976;"Jinro Chamisul Original Classic Soju";"360";764;2025;11;3;
"570";05000329002216;"Beefeater";"750";2019;2025;11;3;
"14923527";08437008952666;"Rey Bufon Sauvignon Blanc La Mancha";"750";72;2025;11;3;
"15372122";00065912001538;"Mott's Clamato Caesar Le Tout Garni";"458";5115;2025;11;3;
"15509707";03760161042215;"Domaine Barmès-Buecher Filigrane";"750";23;2025;11;3;
"13264267";05000299296363;"Malfy Gin Con Limone";"750";58;2025;11;3;
"15357328";03391180026506;"Rouge Clair By Michel Chapoutier";"750";554;2025;11;3;
"15489056";06286784311714;"RetroFit Framboise";"700";713;2025;11;3;
"506824";08000192005502;"Bersano Costalunga Barbera d'Asti Superiore";"750";1507;2025;11;3;
"978874";08003015700530;"Carpineto Dogajolo Toscana";"750";9001;2025;11;3;
"10838712";05604242009606;"Portal Colheita Douro";"750";78;2025;11;3;
"14590355";00628055391968;"Les Canailles Mango Fizz (4 x 355 ML)";"355";17;2025;11;3;
"11766520";07804407002895;"Montgras Intriga Maipo";"750";797;2025;11;3;
"15294603";00854745000272;"Coureur des Bois Crème";"375";700;2025;11;3;
"15455340";00817217000323;"Pur Vodka Cosmo Canneberge Grenade et Agrumes 4 X 355 ml";"355";3162;2025;11;3;
"277954";00081375100618;"Campari";"750";2030;2025;11;3;
"329532";03510170000030;"Domaine de La Charmoise Gamay Touraine";"750";693;2025;11;3;
"13497802";03513272000007;"Domaine Fouet Pour Ma Gueule";"750";214;2025;11;3;
"12207009";03760036855001;"Domaine de Lévêque Touraine";"750";563;2025;11;3;
"13212619";05200334251139;"Fix Hellas";"330";1868;2025;11;3;
"11349021";03760038390159;"Domaine Vincent Delaporte Chavignol Sancerre";"750";83;2025;11;3;
"427625";00690604000065;"Buti Nages Famille Gassier";"750";673;2025;11;3;
"15544334";06009880555215;"Ladybird Sur Lie Chenin Blanc";"750";123;2025;11;3;
"13313196";03760136220433;"Clarendelle inspire Par Haut Brion";"750";918;2025;11;3;
"14070886";08034097961656;"Ca di Rajo Lemoss Trevenezie";"750";697;2025;11;3;
"895946";03357780000421;"Laurent Miquel Cazal Viel Pays d'Oc Viognier";"750";550;2025;11;3;
"13361374";03148592011978;"Les Petits Carreaux Merlot";"3000";449;2025;11;3;
"15597698";08008530000189;"Tavernello Bio Bianco";"1000";497;2025;11;3;
"12728904";05606469000015;"Adega de Penalva Dão";"750";1858;2025;11;3;
"14042973";03180421003143;"Moillard Chablis Coquillage";"750";794;2025;11;3;
"13945265";03760149590332;"Pesquié Terrasses";"750";262;2025;11;3;
"11027031";05010327325125;"Glenfiddich 15 Ans Solera Highland Single Malt Scotch";"750";98;2025;11;3;
"15149094";06286784310618;"Kepler Tonic Stellaire (4 x 355 ml)";"355";2071;2025;11;3;
"15521749";08437006339889;"Altolandon Irrepetible Manchuela";"750";138;2025;11;3;
"13788087";09007500156573;"Smaragd Terrassen Grüner Veltliner Domäne Wachau";"750";98;2025;11;3;
"332304";03105714950553;"Paul Jaboulet Parallèle 45 Côtes du Rhône";"750";1744;2025;11;3;
