saq_ventes_id,code_saq,no_fournisseur,no_succursale,type_client,no_da,annee,periode,semaine,bouteille,montant
534522,14682882,17400778,23219,2,0,2022,6,3,1,43.5
534523,14682882,17400778,23221,2,0,2022,6,3,13,565.5
534524,14682882,17400778,23227,2,0,2022,6,3,2,87.0
534525,14682882,17400778,23229,2,0,2022,6,3,3,130.5
534526,14682882,17400778,23233,2,0,2022,6,3,2,87.0
534527,14682882,17400778,23234,2,0,2022,6,3,1,43.5
534528,14682882,17400778,23235,2,0,2022,6,3,4,174.0
534529,14682882,17400778,23240,2,0,2022,6,3,2,87.0
534530,14682882,17400778,23243,2,0,2022,6,3,3,130.5
534531,14682882,17400778,23247,2,0,2022,6,3,2,87.0
534532,14682882,17400778,23292,2,0,2022,6,3,5,217.5
534533,14682882,17400778,23301,2,0,2022,6,3,2,87.0
534534,14682882,17400778,23303,2,0,2022,6,3,8,348.0
534535,14682882,17400778,23306,2,0,2022,6,3,65,2827.5
534536,14682882,17400778,23309,2,0,2022,6,3,16,696.0
534537,14682882,17400778,23312,2,0,2022,6,3,2,87.0
534538,14682882,17400778,23313,2,0,2022,6,3,4,174.0
534539,14682882,17400778,23314,2,0,2022,6,3,2,87.0
534540,14682882,17400778,23318,2,0,2022,6,3,18,783.0
534541,14682882,17400778,23327,2,0,2022,6,3,4,174.0
534542,14682882,17400778,23330,2,0,2022,6,3,1,43.5
534543,14682882,17400778,23334,2,0,2022,6,3,3,130.5
534544,14682882,17400778,23335,2,0,2022,6,3,4,174.0
534545,14682882,17400778,23348,2,0,2022,6,3,3,130.5
534546,14682882,17400778,23359,2,0,2022,6,3,1,43.5
534547,14682882,17400778,23363,2,0,2022,6,3,1,43.5
534548,14682882,17400778,23364,2,0,2022,6,3,1,43.5
534549,14682882,17400778,23365,2,0,2022,6,3,3,130.5
534550,14682882,17400778,33501,2,0,2022,6,3,5,217.5
534551,14682882,17400778,33503,2,0,2022,6,3,5,217.5
534552,14682882,17400778,33504,2,0,2022,6,3,2,87.0
534553,14682882,17400778,33505,2,0,2022,6,3,3,130.5
534554,14682882,17400778,33509,2,0,2022,6,3,5,217.5
534556,14682882,17400778,33510,2,0,2022,6,3,9,391.5
534558,14682882,17400778,33511,20,0,2022,6,3,12,511.74
534559,14682882,17400778,33512,2,0,2022,6,3,5,217.5
534560,14682882,17400778,33513,2,0,2022,6,3,2,87.0
534561,14682882,17400778,33514,2,0,2022,6,3,1,43.5
534562,14682882,17400778,33520,2,0,2022,6,3,5,217.5
534563,14682882,17400778,33523,2,0,2022,6,3,6,261.0
534564,14682882,17400778,33524,2,0,2022,6,3,1,43.5
534565,14682882,17400778,33527,2,0,2022,6,3,1,43.5
534566,14682882,17400778,33528,2,0,2022,6,3,1,43.5
534567,14682882,17400778,33533,2,0,2022,6,3,1,43.5
534568,14682882,17400778,33534,2,0,2022,6,3,3,130.5
534569,14682882,17400778,33535,2,0,2022,6,3,1,43.5
534570,14682882,17400778,33536,2,0,2022,6,3,4,174.0
534571,14682882,17400778,33538,2,0,2022,6,3,1,43.5
534572,14682882,17400778,33539,2,0,2022,6,3,1,43.5
534573,14682882,17400778,33543,2,0,2022,6,3,6,261.0
534574,14682882,17400778,33544,2,0,2022,6,3,1,43.5
534575,14682882,17400778,33546,2,0,2022,6,3,9,391.5
534576,14682882,17400778,33547,2,0,2022,6,3,3,130.5
534577,14682882,17400778,33548,2,0,2022,6,3,7,304.5
534578,14682882,17400778,33549,2,0,2022,6,3,1,43.5
534579,14682882,17400778,33551,2,0,2022,6,3,2,87.0
534580,14682882,17400778,33553,2,0,2022,6,3,4,174.0
534581,14682882,17400778,33559,2,0,2022,6,3,1,43.5
534582,14682882,17400778,33561,2,0,2022,6,3,1,43.5
534583,14682882,17400778,33562,2,0,2022,6,3,7,304.5
534584,14682882,17400778,33563,2,0,2022,6,3,2,87.0
534585,14682882,17400778,33564,2,0,2022,6,3,6,261.0
534586,14682882,17400778,33565,2,0,2022,6,3,2,87.0
534587,14682882,17400778,33566,2,0,2022,6,3,5,217.5
534588,14682882,17400778,33568,2,0,2022,6,3,2,87.0
534589,14682882,17400778,33571,2,0,2022,6,3,8,348.0
534590,14682882,17400778,33573,2,0,2022,6,3,5,217.5
534591,14682882,17400778,33575,2,0,2022,6,3,3,130.5
534592,14682882,17400778,33577,2,0,2022,6,3,5,217.5
534593,14682882,17400778,33578,2,0,2022,6,3,3,130.5
534594,14682882,17400778,33580,2,0,2022,6,3,1,43.5
534595,14682882,17400778,33583,2,0,2022,6,3,2,87.0
534596,14682882,17400778,33584,2,0,2022,6,3,2,87.0
534597,14682882,17400778,33585,2,0,2022,6,3,1,43.5
534598,14682882,17400778,33595,2,0,2022,6,3,2,87.0
534599,14682882,17400778,33600,2,0,2022,6,3,1,43.5
534601,14682882,17400778,33608,2,0,2022,6,3,5,217.5
534602,14682882,17400778,33609,2,0,2022,6,3,9,391.5
534603,14682882,17400778,33610,2,0,2022,6,3,1,43.5
534604,14682882,17400778,33611,2,0,2022,6,3,6,261.0
534605,14682882,17400778,33614,2,0,2022,6,3,3,130.5
534606,14682882,17400778,33615,2,0,2022,6,3,3,130.5
534607,14682882,17400778,33617,2,0,2022,6,3,4,174.0
534609,14682882,17400778,33622,2,0,2022,6,3,2,87.0
534610,14682882,17400778,33625,2,0,2022,6,3,2,87.0
534611,14682882,17400778,33629,2,0,2022,6,3,2,87.0
534612,14682882,17400778,33632,2,0,2022,6,3,3,130.5
534613,14682882,17400778,33635,2,0,2022,6,3,6,261.0
534614,14682882,17400778,33692,2,0,2022,6,3,1,43.5
534615,14682882,17400778,33693,2,0,2022,6,3,1,43.5
534616,14682882,17400778,33854,2,0,2022,6,3,1,43.5
534617,14682882,17400778,33860,2,0,2022,6,3,2,87.0
534618,14682882,17400778,CDM,1,0,2022,6,3,2,86.84
534619,14682882,17400778,CDQ,1,0,2022,6,3,5,217.08
534620,14682891,17400778,23042,2,0,2022,6,3,1,43.5
534621,14682891,17400778,23062,2,0,2022,6,3,3,130.5
534622,14682891,17400778,23070,2,0,2022,6,3,2,87.0
534623,14682891,17400778,23082,2,0,2022,6,3,3,130.5
534624,14682891,17400778,23105,2,0,2022,6,3,1,43.5
534625,14682891,17400778,23148,2,0,2022,6,3,1,43.5
534626,14682891,17400778,23152,2,0,2022,6,3,1,43.5
534627,14682891,17400778,23199,2,0,2022,6,3,3,130.5
534628,14682891,17400778,23202,2,0,2022,6,3,1,43.5
534629,14682891,17400778,23219,2,0,2022,6,3,1,43.5
534630,14682891,17400778,23221,2,0,2022,6,3,2,87.0
534631,14682891,17400778,23231,2,0,2022,6,3,1,43.5
534632,14682891,17400778,23235,2,0,2022,6,3,2,87.0
534633,14682891,17400778,23303,2,0,2022,6,3,1,43.5
534634,14682891,17400778,23309,2,0,2022,6,3,2,87.0
534635,14682891,17400778,33501,2,0,2022,6,3,1,43.5
534636,14682891,17400778,33546,2,0,2022,6,3,2,87.0
534637,14682891,17400778,33548,2,0,2022,6,3,2,87.0
534638,14682891,17400778,33553,2,0,2022,6,3,3,130.5
534639,14682891,17400778,33561,2,0,2022,6,3,1,43.5
534640,14682891,17400778,33562,2,0,2022,6,3,1,43.5
534641,14682891,17400778,33564,2,0,2022,6,3,2,87.0
534642,14682891,17400778,33567,2,0,2022,6,3,5,217.5
534643,14682891,17400778,33639,2,0,2022,6,3,1,43.5
534644,14682891,17400778,33856,2,0,2022,6,3,1,43.5
534645,14758699,17400778,23002,2,0,2022,6,3,10,397.5
534646,14758699,17400778,23016,2,0,2022,6,3,4,159.0
534647,14758699,17400778,23019,2,0,2022,6,3,8,318.0
534648,14758699,17400778,23037,2,0,2022,6,3,7,278.25
534649,14758699,17400778,23048,2,0,2022,6,3,3,119.25
534650,14758699,17400778,23050,2,0,2022,6,3,2,79.5
534651,14758699,17400778,23054,2,0,2022,6,3,8,318.0
534652,14758699,17400778,23057,2,0,2022,6,3,2,79.5
534653,14758699,17400778,23058,2,0,2022,6,3,2,79.5
534654,14758699,17400778,23061,2,0,2022,6,3,10,397.5
534655,14758699,17400778,23064,2,0,2022,6,3,5,198.75
534656,14758699,17400778,23069,2,0,2022,6,3,5,198.75
534658,14758699,17400778,23070,99,0,2022,6,3,1,39.75
534659,14758699,17400778,23073,2,0,2022,6,3,2,79.5
534660,14758699,17400778,23088,2,0,2022,6,3,2,79.5
534661,14758699,17400778,23097,2,0,2022,6,3,8,318.0
534663,14758699,17400778,23104,20,0,2022,6,3,12,467.64
534665,14758699,17400778,23106,99,0,2022,6,3,1,39.75
534666,14758699,17400778,23114,2,0,2022,6,3,1,39.75
534667,14758699,17400778,23116,2,0,2022,6,3,5,198.75
534669,14758699,17400778,23119,20,0,2022,6,3,12,467.64
534670,14758699,17400778,23121,2,0,2022,6,3,2,79.5
534671,14758699,17400778,23123,2,0,2022,6,3,8,318.0
534672,14758699,17400778,23125,2,0,2022,6,3,8,318.0
534673,14758699,17400778,23128,2,0,2022,6,3,5,198.75
534674,14758699,17400778,23139,2,0,2022,6,3,2,79.5
534675,14758699,17400778,23140,2,0,2022,6,3,5,198.75
534676,14758699,17400778,23144,2,0,2022,6,3,6,238.5
534677,14758699,17400778,23148,2,0,2022,6,3,2,79.5
534678,14758699,17400778,23152,2,0,2022,6,3,4,159.0
534679,14758699,17400778,23156,2,0,2022,6,3,7,278.25
534680,14758699,17400778,23158,2,0,2022,6,3,1,39.75
534681,14758699,17400778,23173,2,0,2022,6,3,3,119.25
534682,14758699,17400778,23176,2,0,2022,6,3,1,39.75
534683,14758699,17400778,23182,2,0,2022,6,3,1,39.75
534684,14758699,17400778,23183,2,0,2022,6,3,5,198.75
534685,14758699,17400778,23184,2,0,2022,6,3,2,79.5
534686,14758699,17400778,23187,2,0,2022,6,3,12,477.0
534687,14758699,17400778,23188,2,0,2022,6,3,6,238.5
534688,14758699,17400778,23190,2,0,2022,6,3,2,79.5
534689,14758699,17400778,23199,2,0,2022,6,3,8,318.0
534690,14758699,17400778,23202,2,0,2022,6,3,5,198.75
534691,14758699,17400778,23204,2,0,2022,6,3,6,238.5
534692,14758699,17400778,23212,2,0,2022,6,3,4,159.0
534693,14758699,17400778,23216,2,0,2022,6,3,2,79.5
534694,14758699,17400778,23218,2,0,2022,6,3,3,119.25
534695,14758699,17400778,23219,2,0,2022,6,3,2,79.5
534696,14758699,17400778,23230,2,0,2022,6,3,5,198.75
534697,14758699,17400778,23234,2,0,2022,6,3,5,198.75
534698,14758699,17400778,23235,2,0,2022,6,3,2,79.5
534699,14758699,17400778,23239,2,0,2022,6,3,5,198.75
534700,14758699,17400778,23247,2,0,2022,6,3,4,159.0
534701,14758699,17400778,23291,2,0,2022,6,3,5,198.75
534702,14758699,17400778,23301,2,0,2022,6,3,4,159.0
534703,14758699,17400778,23303,2,0,2022,6,3,4,159.0
534704,14758699,17400778,23309,2,0,2022,6,3,8,318.0
534705,14758699,17400778,23312,2,0,2022,6,3,5,198.75
534706,14758699,17400778,23314,2,0,2022,6,3,6,238.5
534707,14758699,17400778,23333,2,0,2022,6,3,4,159.0
534708,14758699,17400778,23334,2,0,2022,6,3,5,198.75
534709,14758699,17400778,23335,2,0,2022,6,3,8,318.0
534710,14758699,17400778,23343,2,0,2022,6,3,9,357.75
534711,14758699,17400778,23347,2,0,2022,6,3,3,119.25
534712,14758699,17400778,23348,2,0,2022,6,3,3,119.25
534713,14758699,17400778,23358,2,0,2022,6,3,4,159.0
534714,14758699,17400778,23359,2,0,2022,6,3,1,39.75
534715,14758699,17400778,23363,2,0,2022,6,3,6,238.5
534716,14758699,17400778,23365,2,0,2022,6,3,6,238.5
534717,14758699,17400778,23366,2,0,2022,6,3,4,159.0
534718,14758699,17400778,23368,2,0,2022,6,3,4,159.0
534719,14758699,17400778,23371,2,0,2022,6,3,4,159.0
534720,14758699,17400778,33501,2,0,2022,6,3,4,159.0
534721,14758699,17400778,33503,2,0,2022,6,3,14,556.5
534722,14758699,17400778,33504,2,0,2022,6,3,5,198.75
534723,14758699,17400778,33505,2,0,2022,6,3,9,357.75
534724,14758699,17400778,33506,2,0,2022,6,3,2,79.5
534725,14758699,17400778,33507,2,0,2022,6,3,2,79.5
534726,14758699,17400778,33508,2,0,2022,6,3,5,198.75
534727,14758699,17400778,33509,2,0,2022,6,3,5,198.75
534728,14758699,17400778,33511,2,0,2022,6,3,8,318.0
534729,14758699,17400778,33512,2,0,2022,6,3,8,318.0
534730,14758699,17400778,33513,2,0,2022,6,3,1,39.75
534732,14758699,17400778,33518,2,0,2022,6,3,7,278.25
534733,14758699,17400778,33520,2,0,2022,6,3,8,318.0
534734,14758699,17400778,33527,2,0,2022,6,3,5,198.75
534735,14758699,17400778,33530,2,0,2022,6,3,3,119.25
534736,14758699,17400778,33531,2,0,2022,6,3,4,159.0
534737,14758699,17400778,33532,2,0,2022,6,3,3,119.25
534738,14758699,17400778,33533,2,0,2022,6,3,7,278.25
534739,14758699,17400778,33535,2,0,2022,6,3,7,278.25
534740,14758699,17400778,33536,2,0,2022,6,3,5,198.75
534741,14758699,17400778,33539,2,0,2022,6,3,4,159.0
534743,14758699,17400778,33540,2,0,2022,6,3,5,198.75
534744,14758699,17400778,33542,2,0,2022,6,3,3,119.25
534745,14758699,17400778,33545,2,0,2022,6,3,3,119.25
534746,14758699,17400778,33546,2,0,2022,6,3,7,278.25
534747,14758699,17400778,33549,2,0,2022,6,3,5,198.75
534748,14758699,17400778,33551,2,0,2022,6,3,5,198.75
534749,14758699,17400778,33553,2,0,2022,6,3,5,198.75
534750,14758699,17400778,33554,2,0,2022,6,3,3,119.25
534751,14758699,17400778,33557,2,0,2022,6,3,8,318.0
534752,14758699,17400778,33559,2,0,2022,6,3,3,119.25
534753,14758699,17400778,33560,2,0,2022,6,3,2,79.5
534754,14758699,17400778,33562,2,0,2022,6,3,14,556.5
534755,14758699,17400778,33563,2,0,2022,6,3,5,198.75
534756,14758699,17400778,33564,2,0,2022,6,3,10,397.5
534757,14758699,17400778,33568,2,0,2022,6,3,3,119.25
534758,14758699,17400778,33571,2,0,2022,6,3,14,556.5
534759,14758699,17400778,33574,2,0,2022,6,3,4,159.0
534760,14758699,17400778,33575,2,0,2022,6,3,1,39.75
534761,14758699,17400778,33577,2,0,2022,6,3,2,79.5
534762,14758699,17400778,33581,2,0,2022,6,3,6,238.5
534763,14758699,17400778,33582,2,0,2022,6,3,2,79.5
534764,14758699,17400778,33584,2,0,2022,6,3,3,119.25
534765,14758699,17400778,33586,2,0,2022,6,3,3,119.25
534766,14758699,17400778,33587,2,0,2022,6,3,7,278.25
534767,14758699,17400778,33594,2,0,2022,6,3,7,278.25
534768,14758699,17400778,33596,2,0,2022,6,3,4,159.0
534769,14758699,17400778,33604,2,0,2022,6,3,8,318.0
534770,14758699,17400778,33605,2,0,2022,6,3,6,238.5
534771,14758699,17400778,33609,2,0,2022,6,3,12,477.0
534772,14758699,17400778,33610,2,0,2022,6,3,3,119.25
534773,14758699,17400778,33611,2,0,2022,6,3,7,278.25
534774,14758699,17400778,33612,2,0,2022,6,3,1,39.75
534775,14758699,17400778,33614,2,0,2022,6,3,2,79.5
534776,14758699,17400778,33615,2,0,2022,6,3,2,79.5
534777,14758699,17400778,33616,2,0,2022,6,3,2,79.5
534778,14758699,17400778,33617,2,0,2022,6,3,1,39.75
534779,14758699,17400778,33618,2,0,2022,6,3,2,79.5
534780,14758699,17400778,33619,2,0,2022,6,3,3,119.25
534781,14758699,17400778,33626,2,0,2022,6,3,3,119.25
534782,14758699,17400778,33629,2,0,2022,6,3,2,79.5
534783,14758699,17400778,33635,2,0,2022,6,3,9,357.75
534784,14758699,17400778,33639,2,0,2022,6,3,2,79.5
534785,14758699,17400778,33852,2,0,2022,6,3,4,159.0
534786,14758699,17400778,33853,2,0,2022,6,3,1,39.75
534787,14758699,17400778,33856,2,0,2022,6,3,2,79.5
534788,14758699,17400778,33858,2,0,2022,6,3,1,39.75
534789,14758699,17400778,33860,2,0,2022,6,3,3,119.25
534790,14758699,17400778,CDM,1,0,2022,6,3,1,39.66
534791,14758699,17400778,CDQ,1,0,2022,6,3,2,79.32
534792,14954868,17400778,23002,2,0,2022,6,3,3,133.5
534793,14954868,17400778,23005,2,0,2022,6,3,1,44.5
534794,14954868,17400778,23025,2,0,2022,6,3,2,89.0
534795,14954868,17400778,23045,2,0,2022,6,3,2,89.0
534796,14954868,17400778,23048,2,0,2022,6,3,1,44.5
534797,14954868,17400778,23050,2,0,2022,6,3,1,44.5
534798,14954868,17400778,23051,2,0,2022,6,3,1,44.5
534799,14954868,17400778,23060,2,0,2022,6,3,2,89.0
534800,14954868,17400778,23061,2,0,2022,6,3,4,178.0
534801,14954868,17400778,23062,2,0,2022,6,3,3,133.5
534802,14954868,17400778,23067,2,0,2022,6,3,1,44.5
534803,14954868,17400778,23073,2,0,2022,6,3,1,44.5
534804,14954868,17400778,23077,2,0,2022,6,3,1,44.5
534805,14954868,17400778,23080,2,0,2022,6,3,2,89.0
534806,14954868,17400778,23095,2,0,2022,6,3,1,44.5
534807,14954868,17400778,23097,2,0,2022,6,3,2,89.0
534808,14954868,17400778,23105,2,0,2022,6,3,5,222.5
534809,14954868,17400778,23120,2,0,2022,6,3,3,133.5
534810,14954868,17400778,23125,2,0,2022,6,3,1,44.5
534811,14954868,17400778,23129,2,0,2022,6,3,3,133.5
534812,14954868,17400778,23139,2,0,2022,6,3,1,44.5
534813,14954868,17400778,23140,2,0,2022,6,3,2,89.0
534814,14954868,17400778,23144,2,0,2022,6,3,1,44.5
534815,14954868,17400778,23148,2,0,2022,6,3,2,89.0
534816,14954868,17400778,23152,2,0,2022,6,3,3,133.5
534817,14954868,17400778,23156,2,0,2022,6,3,2,89.0
534818,14954868,17400778,23160,2,0,2022,6,3,4,178.0
534819,14954868,17400778,23162,2,0,2022,6,3,7,311.5
534820,14954868,17400778,23166,2,0,2022,6,3,1,44.5
534821,14954868,17400778,23167,2,0,2022,6,3,1,44.5
534822,14954868,17400778,23183,2,0,2022,6,3,4,178.0
534823,14954868,17400778,23187,2,0,2022,6,3,7,311.5
534824,14954868,17400778,23188,2,0,2022,6,3,2,89.0
534825,14954868,17400778,23192,2,0,2022,6,3,3,133.5
534826,14954868,17400778,23194,2,0,2022,6,3,1,44.5
534827,14954868,17400778,23199,2,0,2022,6,3,6,267.0
534828,14954868,17400778,23202,2,0,2022,6,3,1,44.5
534829,14954868,17400778,23204,2,0,2022,6,3,2,89.0
534830,14954868,17400778,23205,2,0,2022,6,3,1,44.5
534831,14954868,17400778,23212,2,0,2022,6,3,2,89.0
534832,14954868,17400778,23214,2,0,2022,6,3,1,44.5
534833,14954868,17400778,23215,2,0,2022,6,3,4,178.0
534834,14954868,17400778,23218,2,0,2022,6,3,3,133.5
534835,14954868,17400778,23221,2,0,2022,6,3,8,356.0
534836,14954868,17400778,23226,2,0,2022,6,3,2,89.0
534837,14954868,17400778,23230,2,0,2022,6,3,2,89.0
534838,14954868,17400778,23233,2,0,2022,6,3,2,89.0
534839,14954868,17400778,23234,2,0,2022,6,3,1,44.5
534840,14954868,17400778,23247,2,0,2022,6,3,1,44.5
534841,14954868,17400778,23312,2,0,2022,6,3,1,44.5
534842,14954868,17400778,23313,2,0,2022,6,3,1,44.5
534843,14954868,17400778,23314,2,0,2022,6,3,1,44.5
534844,14954868,17400778,23327,2,0,2022,6,3,2,89.0
534845,14954868,17400778,23335,2,0,2022,6,3,2,89.0
534846,14954868,17400778,23348,2,0,2022,6,3,1,44.5
534847,14954868,17400778,23366,2,0,2022,6,3,6,267.0
534848,14954868,17400778,23380,2,0,2022,6,3,2,89.0
534849,14954868,17400778,33501,2,0,2022,6,3,4,178.0
534850,14954868,17400778,33505,2,0,2022,6,3,2,89.0
534851,14954868,17400778,33507,2,0,2022,6,3,1,44.5
534852,14954868,17400778,33511,2,0,2022,6,3,2,89.0
534853,14954868,17400778,33512,2,0,2022,6,3,1,44.5
534854,14954868,17400778,33520,2,0,2022,6,3,2,89.0
534855,14954868,17400778,33536,2,0,2022,6,3,1,44.5
534856,14954868,17400778,33539,2,0,2022,6,3,1,44.5
534857,14954868,17400778,33540,2,0,2022,6,3,2,89.0
534858,14954868,17400778,33546,2,0,2022,6,3,9,400.5
534859,14954868,17400778,33548,2,0,2022,6,3,1,44.5
534860,14954868,17400778,33553,2,0,2022,6,3,4,178.0
534861,14954868,17400778,33561,2,0,2022,6,3,1,44.5
534862,14954868,17400778,33562,2,0,2022,6,3,3,133.5
534863,14954868,17400778,33566,2,0,2022,6,3,1,44.5
534864,14954868,17400778,33570,2,0,2022,6,3,1,44.5
534865,14954868,17400778,33571,2,0,2022,6,3,1,44.5
534866,14954868,17400778,33574,2,0,2022,6,3,1,44.5
534867,14954868,17400778,33578,2,0,2022,6,3,2,89.0
534868,14954868,17400778,33580,2,0,2022,6,3,1,44.5
534869,14954868,17400778,33584,2,0,2022,6,3,5,222.5
534870,14954868,17400778,33585,2,0,2022,6,3,3,133.5
534871,14954868,17400778,33594,2,0,2022,6,3,1,44.5
534872,14954868,17400778,33601,2,0,2022,6,3,4,178.0
534873,14954868,17400778,33604,2,0,2022,6,3,4,178.0
534874,14954868,17400778,33605,2,0,2022,6,3,1,44.5
534875,14954868,17400778,33609,2,0,2022,6,3,1,44.5
534876,14954868,17400778,33610,2,0,2022,6,3,3,133.5
534877,14954868,17400778,33611,2,0,2022,6,3,3,133.5
534878,14954868,17400778,33614,2,0,2022,6,3,1,44.5
534879,14954868,17400778,33615,2,0,2022,6,3,5,222.5
534880,14954868,17400778,33616,2,0,2022,6,3,1,44.5
534881,14954868,17400778,33854,2,0,2022,6,3,2,89.0
534882,14954868,17400778,33860,2,0,2022,6,3,1,44.5
534883,14954876,17400778,23002,2,0,2022,6,3,2,87.5
534884,14954876,17400778,23037,2,0,2022,6,3,3,131.25
534885,14954876,17400778,23056,2,0,2022,6,3,1,43.75
534886,14954876,17400778,23057,2,0,2022,6,3,1,43.75
534887,14954876,17400778,23058,2,0,2022,6,3,2,87.5
534888,14954876,17400778,23060,2,0,2022,6,3,5,218.75
534889,14954876,17400778,23061,2,0,2022,6,3,5,218.75
534890,14954876,17400778,23067,2,0,2022,6,3,2,87.5
534891,14954876,17400778,23070,2,0,2022,6,3,1,43.75
534892,14954876,17400778,23098,2,0,2022,6,3,2,87.5
534893,14954876,17400778,23104,2,0,2022,6,3,2,87.5
534894,14954876,17400778,23125,2,0,2022,6,3,1,43.75
534896,14954876,17400778,23129,2,0,2022,6,3,3,131.25
534897,14954876,17400778,23131,2,0,2022,6,3,1,43.75
534898,14954876,17400778,23132,2,0,2022,6,3,1,43.75
534899,14954876,17400778,23135,2,0,2022,6,3,1,43.75
534900,14954876,17400778,23144,2,0,2022,6,3,2,87.5
534901,14954876,17400778,23148,2,0,2022,6,3,4,175.0
534902,14954876,17400778,23152,2,0,2022,6,3,3,131.25
534903,14954876,17400778,23158,2,0,2022,6,3,5,218.75
534904,14954876,17400778,23176,2,0,2022,6,3,2,87.5
534905,14954876,17400778,23183,2,0,2022,6,3,1,43.75
534906,14954876,17400778,23184,2,0,2022,6,3,2,87.5
534907,14954876,17400778,23188,2,0,2022,6,3,2,87.5
534908,14954876,17400778,23192,2,0,2022,6,3,6,262.5
534909,14954876,17400778,23196,2,0,2022,6,3,2,87.5
534910,14954876,17400778,23199,2,0,2022,6,3,4,175.0
534911,14954876,17400778,23202,2,0,2022,6,3,4,175.0
534912,14954876,17400778,23212,2,0,2022,6,3,1,43.75
534913,14954876,17400778,23215,2,0,2022,6,3,4,175.0
534914,14954876,17400778,23218,2,0,2022,6,3,1,43.75
534915,14954876,17400778,23219,2,0,2022,6,3,1,43.75
534916,14954876,17400778,23221,2,0,2022,6,3,4,175.0
534917,14954876,17400778,23235,2,0,2022,6,3,3,131.25
534918,14954876,17400778,23301,2,0,2022,6,3,2,87.5
534919,14954876,17400778,23312,2,0,2022,6,3,1,43.75
534920,14954876,17400778,23314,2,0,2022,6,3,3,131.25
534921,14954876,17400778,23327,2,0,2022,6,3,1,43.75
534922,14954876,17400778,23329,2,0,2022,6,3,1,43.75
534923,14954876,17400778,23331,2,0,2022,6,3,3,131.25
534924,14954876,17400778,23335,2,0,2022,6,3,1,43.75
534925,14954876,17400778,23347,2,0,2022,6,3,3,131.25
534926,14954876,17400778,23348,2,0,2022,6,3,1,43.75
534927,14954876,17400778,23359,2,0,2022,6,3,2,87.5
534928,14954876,17400778,23364,2,0,2022,6,3,1,43.75
534929,14954876,17400778,23371,2,0,2022,6,3,1,43.75
534930,14954876,17400778,33501,2,0,2022,6,3,2,87.5
534931,14954876,17400778,33512,2,0,2022,6,3,2,87.5
534932,14954876,17400778,33518,2,0,2022,6,3,2,87.5
534933,14954876,17400778,33520,2,0,2022,6,3,3,131.25
534934,14954876,17400778,33536,2,0,2022,6,3,2,87.5
534935,14954876,17400778,33546,2,0,2022,6,3,3,131.25
534936,14954876,17400778,33550,2,0,2022,6,3,1,43.75
534937,14954876,17400778,33553,2,0,2022,6,3,1,43.75
534938,14954876,17400778,33554,2,0,2022,6,3,2,87.5
534939,14954876,17400778,33558,2,0,2022,6,3,1,43.75
534940,14954876,17400778,33559,2,0,2022,6,3,1,43.75
534941,14954876,17400778,33561,2,0,2022,6,3,1,43.75
534942,14954876,17400778,33562,2,0,2022,6,3,1,43.75
534943,14954876,17400778,33567,2,0,2022,6,3,1,43.75
534944,14954876,17400778,33570,2,0,2022,6,3,2,87.5
534945,14954876,17400778,33571,2,0,2022,6,3,1,43.75
534946,14954876,17400778,33575,2,0,2022,6,3,1,43.75
534947,14954876,17400778,33577,2,0,2022,6,3,1,43.75
534948,14954876,17400778,33585,2,0,2022,6,3,3,131.25
534949,14954876,17400778,33591,2,0,2022,6,3,1,43.75
534950,14954876,17400778,33596,2,0,2022,6,3,1,43.75
534951,14954876,17400778,33601,2,0,2022,6,3,1,43.75
534952,14954876,17400778,33604,2,0,2022,6,3,1,43.75
